"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"1290",0.6735,0.6016,0.6801,0.5928,0.594,0.5478,0.5608,0.57,0.5405,0.5638,0.569,0.617,0.5726,0.5785,0.5909,0.7143,0.6335,0.677,0.731,0.6065,0.4373,0.5481,0.447,0.4999,0.4545
"1291",0.5945,0.4878,0.487,0.508,0.613,0.3809,0.385,0.4052,0.421,0.425,0.4223,0.399,0.3658,0.499,0.4436,0.3195,0.341,0.3515,0.3206,0.357,0.572,0.542,0.561,0.6326,0.5895
"1292",0.706,0.6646,0.6905,0.6844,0.637,0.4637,0.4191,0.5356,0.4915,0.506,0.5679,0.5635,0.6074,0.5152,0.5765,0.4671,0.456,0.4605,0.4422,0.3505,0.6309,0.5942,0.6665,0.6165,0.633
"1293",0.6945,0.6816,0.7584,0.7822,0.698,0.5986,0.6558,0.6166,0.5585,0.6056,0.757,0.6895,0.7456,0.7449,0.7252,0.7719,0.763,0.81,0.786,0.737,0.4786,0.4508,0.4821,0.4444,0.56
"1294",0.465,0.502,0.4631,0.454,0.4695,0.6883,0.6668,0.6903,0.644,0.6036,0.516,0.5005,0.4951,0.555,0.5416,0.6306,0.5445,0.462,0.5812,0.488,0.6789,0.6408,0.6585,0.6414,0.67
"1295",0.7445,0.675,0.7435,0.7326,0.721,0.4635,0.4978,0.4817,0.495,0.457,0.5919,0.576,0.5825,0.6754,0.6136,0.6518,0.6435,0.676,0.601,0.6765,0.5281,0.6266,0.5986,0.5119,0.585
"1296",0.62,0.5488,0.6213,0.5376,0.5735,0.6507,0.71,0.6075,0.696,0.5792,0.6468,0.6115,0.6484,0.6926,0.6167,0.541,0.497,0.535,0.5448,0.567,0.5598,0.6747,0.6434,0.5575,0.61
"1297",0.468,0.4408,0.404,0.469,0.453,0.3707,0.394,0.3714,0.349,0.3628,0.4529,0.4565,0.4619,0.5097,0.4676,0.5355,0.497,0.571,0.642,0.529,0.5384,0.6254,0.5735,0.4741,0.588
"1298",0.582,0.5462,0.5094,0.6278,0.64,0.6972,0.6537,0.7183,0.686,0.6124,0.4698,0.418,0.3778,0.4069,0.4426,0.5951,0.5875,0.6775,0.6342,0.6545,0.4882,0.4384,0.4705,0.5197,0.513
"1299",0.703,0.6636,0.7038,0.6854,0.6605,0.4949,0.5552,0.5085,0.5015,0.5403,0.552,0.5235,0.5152,0.6262,0.553,0.3357,0.386,0.4335,0.4392,0.48,0.5283,0.5306,0.5971,0.5485,0.5835
"1300",0.7055,0.6574,0.7076,0.6916,0.6615,0.6933,0.706,0.6799,0.663,0.6426,0.4874,0.5005,0.4763,0.5624,0.531,0.6456,0.547,0.634,0.705,0.6685,0.4123,0.4082,0.4972,0.4871,0.459
"1301",0.5945,0.52,0.5628,0.559,0.5895,0.634,0.6584,0.6593,0.6055,0.6044,0.5932,0.6,0.6801,0.6749,0.6232,0.5738,0.5615,0.507,0.6784,0.6035,0.5382,0.5484,0.5645,0.5435,0.508
"1302",0.6475,0.5762,0.6106,0.5716,0.6355,0.5812,0.5191,0.5409,0.54,0.568,0.633,0.6865,0.7033,0.656,0.6849,0.5742,0.564,0.5355,0.6812,0.6225,0.6424,0.6443,0.6157,0.5855,0.702
"1303",0.621,0.5468,0.556,0.5674,0.5565,0.556,0.5891,0.6009,0.555,0.5921,0.5125,0.493,0.4626,0.5184,0.5179,0.3477,0.432,0.345,0.3838,0.339,0.5094,0.5266,0.4987,0.6046,0.5415
"1304",0.6185,0.5444,0.5457,0.562,0.5515,0.5855,0.5144,0.5337,0.532,0.5489,0.5585,0.5815,0.6541,0.5695,0.5832,0.4767,0.503,0.4435,0.4978,0.4385,0.5418,0.6327,0.5491,0.6583,0.5825
"1305",0.647,0.6564,0.6747,0.6916,0.581,0.5656,0.525,0.5437,0.5475,0.5654,0.6104,0.592,0.602,0.6796,0.6254,0.6164,0.6205,0.578,0.5822,0.5655,0.5405,0.6106,0.5464,0.6527,0.573
"1306",0.6175,0.5444,0.5457,0.562,0.547,0.5663,0.623,0.534,0.6245,0.5476,0.5959,0.59,0.6846,0.5882,0.5795,0.4804,0.495,0.4735,0.509,0.433,0.5849,0.6807,0.6378,0.6352,0.5935
"1307",0.5375,0.4932,0.4941,0.555,0.4465,0.6047,0.6008,0.6766,0.638,0.5836,0.4333,0.4265,0.3791,0.3942,0.3828,0.4014,0.442,0.4015,0.4346,0.3785,0.5024,0.5831,0.6326,0.595,0.5865
"1308",0.606,0.5734,0.5824,0.5706,0.6365,0.4873,0.4068,0.3265,0.38,0.4888,0.5817,0.535,0.5491,0.6519,0.5807,0.774,0.799,0.7435,0.709,0.7915,0.6938,0.6712,0.6038,0.6301,0.7325
"1309",0.2425,0.2796,0.2898,0.2542,0.286,0.5361,0.5733,0.5882,0.6275,0.4806,0.3997,0.347,0.3785,0.3966,0.405,0.4185,0.415,0.332,0.3886,0.319,0.3937,0.3568,0.3213,0.3358,0.3045
"1310",0.505,0.4174,0.4103,0.4436,0.433,0.6407,0.6122,0.6865,0.626,0.599,0.4467,0.444,0.4564,0.4407,0.4019,0.337,0.4505,0.3825,0.4042,0.421,0.4136,0.3783,0.3782,0.3244,0.4625
"1311",0.6075,0.5338,0.5451,0.5674,0.5325,0.343,0.3517,0.3937,0.398,0.3579,0.5013,0.5585,0.5558,0.5335,0.5359,0.4566,0.4735,0.475,0.4902,0.446,0.6226,0.5408,0.6177,0.536,0.658
"1312",0.637,0.5832,0.6422,0.5976,0.609,0.5786,0.605,0.5633,0.5315,0.5944,0.5168,0.583,0.5406,0.5389,0.5145,0.5113,0.5155,0.533,0.5674,0.5305,0.4954,0.5635,0.627,0.595,0.5905
"1313",0.7025,0.7322,0.7311,0.6864,0.7375,0.4449,0.415,0.4968,0.4525,0.4482,0.4366,0.4345,0.4351,0.5014,0.4726,0.5945,0.5205,0.542,0.555,0.4975,0.328,0.3215,0.4351,0.4031,0.4205
"1314",0.731,0.7456,0.8124,0.7898,0.7905,0.6371,0.6623,0.6043,0.6125,0.6187,0.431,0.4015,0.4365,0.4082,0.3746,0.6204,0.682,0.6865,0.6872,0.6265,0.484,0.4664,0.4501,0.5256,0.4665
"1315",0.374,0.378,0.448,0.4616,0.3905,0.5283,0.5459,0.5775,0.6225,0.4871,0.5221,0.531,0.4982,0.4832,0.5045,0.54,0.625,0.5785,0.5708,0.544,0.6349,0.6368,0.6273,0.6342,0.584
"1316",0.556,0.532,0.4879,0.5124,0.567,0.6878,0.6256,0.6984,0.6775,0.6026,0.4695,0.422,0.4656,0.4332,0.4879,0.3994,0.497,0.3745,0.391,0.363,0.5894,0.5988,0.5693,0.5648,0.5775
"1317",0.706,0.6172,0.6656,0.6454,0.582,0.3524,0.3708,0.4191,0.433,0.3268,0.4482,0.435,0.4073,0.4738,0.4745,0.5686,0.534,0.549,0.5428,0.57,0.5919,0.56,0.5535,0.6013,0.5945
"1318",0.559,0.6088,0.6142,0.6306,0.553,0.6299,0.6804,0.6454,0.5725,0.6323,0.6994,0.6675,0.7269,0.7201,0.694,0.5618,0.5465,0.562,0.5448,0.642,0.3996,0.3134,0.2942,0.3346,0.454
"1319",0.6255,0.5898,0.6593,0.6126,0.68,0.5833,0.5338,0.6114,0.6295,0.5443,0.6155,0.6395,0.6928,0.6399,0.6479,0.6432,0.6975,0.6835,0.7028,0.625,0.5745,0.5965,0.5676,0.5801,0.589
"1320",0.637,0.5786,0.59,0.6232,0.6565,0.5264,0.5332,0.5035,0.529,0.5497,0.5403,0.54,0.5681,0.5612,0.5579,0.4901,0.485,0.492,0.5494,0.4635,0.601,0.52,0.5815,0.5323,0.631
"1321",0.704,0.6328,0.6935,0.6524,0.5975,0.6368,0.6368,0.6333,0.6215,0.635,0.5255,0.541,0.5377,0.5222,0.5093,0.7143,0.6335,0.677,0.731,0.6065,0.6863,0.6688,0.6062,0.6517,0.732
"1322",0.706,0.6172,0.6656,0.6454,0.582,0.4607,0.4544,0.4154,0.485,0.4753,0.5266,0.5475,0.5291,0.5486,0.4929,0.4022,0.418,0.3885,0.436,0.39,0.5965,0.5873,0.5898,0.6139,0.636
"1323",0.415,0.4224,0.4691,0.5066,0.471,0.5766,0.6201,0.6065,0.5715,0.6011,0.6106,0.6735,0.6689,0.5738,0.6123,0.5045,0.4795,0.4955,0.4252,0.4365,0.5198,0.5818,0.6028,0.6176,0.548
"1324",0.721,0.664,0.7437,0.6966,0.6645,0.4354,0.4961,0.4835,0.474,0.4621,0.4626,0.4695,0.4488,0.5404,0.5118,0.5411,0.6655,0.647,0.484,0.556,0.6375,0.5942,0.6093,0.6129,0.558
"1325",0.588,0.5746,0.582,0.5664,0.5875,0.3828,0.3746,0.3432,0.333,0.3785,0.6639,0.6095,0.6387,0.6937,0.6298,0.458,0.347,0.39,0.3954,0.39,0.5544,0.5283,0.5938,0.5859,0.576
"1326",0.6885,0.6422,0.724,0.6692,0.634,0.6856,0.6784,0.6568,0.7075,0.6065,0.6666,0.6425,0.6676,0.671,0.6288,0.6064,0.546,0.5305,0.558,0.4595,0.6651,0.6314,0.6962,0.6874,0.6795
"1327",0.608,0.582,0.5539,0.5878,0.5595,0.6149,0.5683,0.6293,0.6375,0.5833,0.6624,0.6155,0.6381,0.6993,0.6338,0.4859,0.569,0.551,0.5186,0.4985,0.5162,0.5683,0.6201,0.5916,0.5565
"1328",0.5355,0.5914,0.602,0.5948,0.609,0.4714,0.5401,0.4553,0.4655,0.5084,0.446,0.425,0.3948,0.4935,0.4845,0.6837,0.729,0.7405,0.7052,0.6965,0.3819,0.3758,0.3035,0.3032,0.2565
"1329",0.7245,0.7002,0.7076,0.7622,0.716,0.4255,0.3965,0.4844,0.448,0.4527,0.6017,0.6255,0.61,0.6164,0.5883,0.6809,0.619,0.6215,0.6802,0.5635,0.5017,0.5795,0.5917,0.5905,0.5795
"1330",0.5755,0.5312,0.4642,0.5616,0.5575,0.4105,0.4762,0.4473,0.463,0.4391,0.5189,0.5785,0.5426,0.5453,0.5795,0.6535,0.6045,0.5905,0.6656,0.555,0.5203,0.5155,0.5397,0.4837,0.5035
"1331",0.7405,0.689,0.7421,0.7348,0.727,0.4414,0.3987,0.5141,0.466,0.4623,0.5141,0.544,0.5362,0.5703,0.5035,0.6232,0.5515,0.659,0.5988,0.6195,0.5813,0.579,0.5735,0.6084,0.612
"1332",0.6095,0.5608,0.6122,0.5464,0.5615,0.6282,0.7023,0.6672,0.6295,0.6854,0.5026,0.561,0.4974,0.4941,0.5072,0.3177,0.405,0.358,0.3948,0.3635,0.5572,0.5232,0.5412,0.4986,0.6255
"1333",0.578,0.5602,0.5488,0.645,0.6045,0.501,0.5038,0.4795,0.441,0.5295,0.5094,0.564,0.5231,0.5309,0.4872,0.4731,0.592,0.5115,0.549,0.5475,0.6436,0.5726,0.619,0.6167,0.564
"1334",0.602,0.6218,0.5917,0.6112,0.6565,0.4909,0.5113,0.5001,0.4565,0.5435,0.557,0.6325,0.5879,0.567,0.6016,0.5722,0.697,0.6105,0.6408,0.643,0.4259,0.4309,0.4851,0.4862,0.4905
"1335",0.2375,0.2214,0.3086,0.2104,0.237,0.4488,0.53,0.4608,0.4485,0.5354,0.5228,0.541,0.506,0.5974,0.5625,0.6777,0.591,0.675,0.6768,0.688,0.5135,0.6227,0.5832,0.4832,0.572
"1336",0.466,0.5116,0.5572,0.5616,0.533,0.3315,0.3521,0.3338,0.3225,0.2956,0.5832,0.59,0.6651,0.6658,0.5965,0.2633,0.292,0.287,0.3192,0.285,0.3877,0.5143,0.429,0.4525,0.483
"1337",0.4415,0.4768,0.5159,0.5352,0.4575,0.6795,0.6987,0.6713,0.641,0.6314,0.5294,0.5735,0.5333,0.5337,0.4913,0.5199,0.51,0.5165,0.4944,0.523,0.497,0.454,0.4404,0.4217,0.5125
"1338",0.4235,0.511,0.4975,0.4972,0.473,0.578,0.5996,0.5598,0.592,0.5369,0.3752,0.415,0.4197,0.4484,0.4583,0.499,0.5905,0.4815,0.5126,0.5495,0.3958,0.5156,0.4296,0.4631,0.4925
"1339",0.4505,0.5356,0.5742,0.5714,0.5465,0.5737,0.5813,0.5569,0.5735,0.5257,0.3931,0.3885,0.3781,0.4726,0.4736,0.5389,0.654,0.565,0.5866,0.6015,0.5654,0.4872,0.5497,0.6155,0.611
"1340",0.503,0.4806,0.4786,0.4574,0.437,0.6925,0.7046,0.7096,0.7275,0.6442,0.5808,0.5885,0.5948,0.5845,0.584,0.5377,0.59,0.57,0.596,0.4955,0.6555,0.6229,0.5922,0.5791,0.658
"1341",0.459,0.4494,0.4257,0.4166,0.4435,0.5375,0.5345,0.5276,0.5285,0.5148,0.6584,0.603,0.65,0.6314,0.6026,0.2499,0.413,0.324,0.2994,0.312,0.5267,0.6321,0.5822,0.5246,0.521
"1342",0.614,0.6268,0.6088,0.5788,0.583,0.5484,0.6114,0.5701,0.5705,0.5827,0.5475,0.546,0.5568,0.5531,0.5501,0.577,0.6245,0.693,0.5602,0.653,0.4211,0.4798,0.4311,0.3875,0.361
"1343",0.3875,0.3614,0.3741,0.3532,0.3165,0.5032,0.5353,0.5097,0.5145,0.4911,0.5523,0.5015,0.5161,0.589,0.5598,0.3655,0.3735,0.4365,0.4808,0.5015,0.3877,0.5143,0.429,0.4525,0.483
"1344",0.5545,0.541,0.5504,0.6354,0.596,0.342,0.3526,0.3415,0.3525,0.3133,0.6154,0.5705,0.5574,0.6247,0.5929,0.5398,0.5705,0.5885,0.608,0.56,0.6476,0.5867,0.6271,0.6285,0.5775
"1345",0.2255,0.2648,0.2671,0.209,0.2455,0.5947,0.6212,0.6431,0.595,0.631,0.3896,0.4175,0.3423,0.4377,0.413,0.5201,0.6235,0.53,0.5006,0.533,0.4786,0.4347,0.4474,0.5082,0.4445
"1346",0.6705,0.6942,0.7254,0.6854,0.7375,0.5945,0.5775,0.5928,0.5975,0.5619,0.6633,0.6645,0.6817,0.6842,0.6978,0.5977,0.6585,0.63,0.6374,0.571,0.6216,0.6806,0.6446,0.6168,0.6185
"1347",0.714,0.6672,0.7226,0.6574,0.632,0.4024,0.3653,0.4522,0.438,0.3952,0.5798,0.619,0.5926,0.58,0.5597,0.5358,0.635,0.589,0.5644,0.532,0.4394,0.4739,0.4302,0.4426,0.44
"1348",0.412,0.4154,0.4487,0.4794,0.3685,0.4521,0.4203,0.4909,0.5075,0.4602,0.5355,0.496,0.5205,0.5098,0.4975,0.3906,0.4515,0.4925,0.4606,0.442,0.5135,0.4765,0.5058,0.5549,0.563
"1349",0.201,0.2466,0.2406,0.1966,0.23,0.5458,0.5021,0.5967,0.556,0.5208,0.5338,0.5505,0.5421,0.547,0.5041,0.2384,0.2355,0.278,0.2892,0.243,0.2428,0.2682,0.2152,0.2441,0.195
"1350",0.5985,0.622,0.6273,0.6676,0.6095,0.5621,0.5478,0.5361,0.5845,0.5215,0.6386,0.645,0.6922,0.6964,0.6703,0.7061,0.6795,0.7315,0.6894,0.6355,0.5535,0.5246,0.5396,0.6362,0.5445
"1351",0.601,0.6352,0.609,0.613,0.5915,0.6941,0.6557,0.726,0.714,0.6581,0.6521,0.64,0.6841,0.6893,0.6686,0.5849,0.5965,0.587,0.5672,0.5685,0.6589,0.5025,0.6365,0.5477,0.649
"1352",0.6505,0.6832,0.6823,0.6834,0.686,0.527,0.5261,0.5097,0.5035,0.4657,0.5347,0.5315,0.5087,0.4741,0.5176,0.4878,0.5105,0.4445,0.529,0.4555,0.5428,0.636,0.5684,0.634,0.61
"1353",0.519,0.5248,0.5489,0.6036,0.5425,0.7016,0.66,0.6882,0.6465,0.6998,0.731,0.6925,0.7726,0.7665,0.7301,0.6607,0.73,0.683,0.7914,0.764,0.7231,0.6458,0.6912,0.6422,0.7295
"1354",0.642,0.6462,0.6727,0.6866,0.582,0.7685,0.7136,0.7016,0.644,0.7337,0.7302,0.695,0.7715,0.7615,0.7296,0.6755,0.727,0.7,0.788,0.7545,0.7232,0.6192,0.6475,0.6759,0.731
"1355",0.6935,0.6456,0.68,0.6886,0.669,0.5576,0.5695,0.5307,0.524,0.4982,0.5919,0.582,0.6192,0.5845,0.6584,0.6457,0.6475,0.731,0.6012,0.7065,0.7236,0.6716,0.6348,0.6263,0.7535
"1356",0.7505,0.6838,0.763,0.6862,0.6905,0.6628,0.7125,0.7175,0.669,0.6802,0.5869,0.6465,0.6041,0.5909,0.5616,0.7296,0.7,0.6675,0.7346,0.648,0.6147,0.4835,0.6088,0.5277,0.6435
"1357",0.547,0.437,0.4521,0.5072,0.459,0.5329,0.5697,0.5917,0.538,0.596,0.6172,0.571,0.5998,0.6444,0.6222,0.339,0.3765,0.4275,0.4402,0.477,0.5849,0.4862,0.4832,0.4568,0.5575
"1358",0.635,0.5496,0.5305,0.5412,0.6575,0.5181,0.4505,0.5678,0.527,0.5386,0.6207,0.6545,0.6994,0.6724,0.6528,0.7842,0.768,0.7625,0.7106,0.811,0.6176,0.5929,0.594,0.5207,0.647
"1359",0.578,0.5374,0.5402,0.5258,0.5465,0.5281,0.4509,0.5731,0.52,0.5424,0.63,0.591,0.5777,0.6524,0.6221,0.5212,0.562,0.4985,0.5974,0.5385,0.6119,0.4747,0.5951,0.5488,0.6495
"1360",0.4835,0.5186,0.5465,0.5654,0.5475,0.6455,0.6626,0.6487,0.65,0.6685,0.5799,0.5785,0.5501,0.6037,0.5574,0.4981,0.619,0.529,0.5446,0.56,0.5183,0.5223,0.516,0.4867,0.561
"1361",0.5175,0.5344,0.539,0.5658,0.579,0.6609,0.6639,0.6831,0.6725,0.6239,0.5432,0.507,0.4845,0.5572,0.5289,0.6565,0.67,0.7075,0.6544,0.6325,0.6083,0.5813,0.5579,0.6361,0.716
"1362",0.542,0.5306,0.5284,0.5182,0.498,0.6061,0.6146,0.6262,0.592,0.6156,0.54,0.55,0.552,0.6008,0.5533,0.4996,0.537,0.501,0.4688,0.3865,0.4146,0.476,0.4728,0.4667,0.4585
"1363",0.604,0.5244,0.5183,0.5674,0.665,0.6031,0.6114,0.5698,0.58,0.6437,0.5899,0.5885,0.5993,0.6031,0.5921,0.5929,0.4915,0.498,0.6426,0.5545,0.6135,0.549,0.6469,0.641,0.6345
"1364",0.5695,0.5378,0.5086,0.618,0.636,0.5514,0.567,0.5626,0.5725,0.5702,0.5047,0.5265,0.5221,0.5254,0.5772,0.5447,0.5745,0.4765,0.6106,0.4475,0.6153,0.5228,0.5965,0.6293,0.6205
"1365",0.503,0.4806,0.4786,0.4574,0.437,0.7486,0.7089,0.7382,0.706,0.7098,0.4644,0.4145,0.4381,0.4298,0.4757,0.3578,0.337,0.354,0.339,0.334,0.6518,0.5513,0.585,0.6682,0.512
"1366",0.652,0.6492,0.6533,0.727,0.6315,0.499,0.5011,0.4904,0.493,0.5164,0.4179,0.427,0.3999,0.5199,0.4938,0.434,0.321,0.386,0.39,0.383,0.4095,0.3983,0.3524,0.3408,0.3715
"1367",0.47,0.5152,0.5534,0.5882,0.458,0.5921,0.5973,0.634,0.611,0.5854,0.5021,0.538,0.4997,0.5324,0.5184,0.5753,0.532,0.602,0.595,0.6335,0.43,0.4326,0.3444,0.3071,0.2735
"1368",0.4795,0.4686,0.5387,0.5274,0.51,0.3227,0.3677,0.3297,0.353,0.363,0.6072,0.609,0.6852,0.651,0.6332,0.5058,0.572,0.5455,0.5176,0.4755,0.5191,0.4384,0.4906,0.5578,0.54
"1369",0.481,0.4738,0.3785,0.4548,0.441,0.461,0.4209,0.5376,0.506,0.4438,0.4633,0.4785,0.4544,0.5226,0.504,0.6313,0.6345,0.6665,0.6366,0.6785,0.5452,0.5279,0.5004,0.5985,0.6555
"1370",0.551,0.5114,0.567,0.5284,0.468,0.6228,0.6748,0.6156,0.627,0.6199,0.5496,0.527,0.5781,0.5493,0.5944,0.4855,0.6085,0.585,0.5808,0.672,0.601,0.52,0.5815,0.5323,0.631
"1371",0.6815,0.599,0.675,0.5742,0.589,0.6291,0.6063,0.6735,0.624,0.5808,0.5815,0.6115,0.5939,0.5817,0.5539,0.64,0.5825,0.6185,0.5712,0.6065,0.5261,0.5821,0.5313,0.5734,0.5325
"1372",0.4795,0.5182,0.4541,0.4824,0.439,0.4624,0.4121,0.5198,0.493,0.4774,0.4751,0.515,0.4615,0.545,0.4901,0.4782,0.4245,0.3755,0.5906,0.4325,0.4059,0.3816,0.4524,0.3565,0.364
"1373",0.6225,0.5438,0.5552,0.5652,0.5555,0.5555,0.5032,0.5256,0.5055,0.5572,0.5145,0.523,0.4826,0.524,0.4671,0.3875,0.59,0.436,0.4528,0.4855,0.5212,0.6061,0.5481,0.6369,0.56
"1374",0.62,0.5614,0.568,0.5834,0.5715,0.3997,0.5195,0.4038,0.419,0.4609,0.6293,0.6415,0.7046,0.5885,0.606,0.4295,0.4945,0.438,0.451,0.3575,0.2929,0.3281,0.442,0.4104,0.4255
"1375",0.578,0.5286,0.5452,0.5022,0.4985,0.5482,0.4863,0.5167,0.5065,0.5245,0.5878,0.5705,0.6639,0.5537,0.5311,0.4713,0.5065,0.471,0.4906,0.4625,0.6016,0.5799,0.5868,0.6187,0.6515
"1376",0.391,0.3632,0.4376,0.4532,0.422,0.4372,0.5023,0.4391,0.4405,0.5132,0.4157,0.448,0.412,0.4897,0.4724,0.6585,0.5975,0.6605,0.6722,0.5715,0.5933,0.6346,0.5835,0.5435,0.661
"1377",0.71,0.727,0.7431,0.8308,0.7665,0.3398,0.3124,0.3161,0.34,0.3401,0.6664,0.7125,0.7103,0.7134,0.7235,0.5818,0.615,0.5165,0.5082,0.5755,0.4466,0.3289,0.388,0.4931,0.4965
"1378",0.535,0.565,0.5849,0.532,0.563,0.5797,0.6736,0.6217,0.588,0.6191,0.515,0.505,0.5038,0.4661,0.4577,0.5964,0.501,0.501,0.6522,0.558,0.6256,0.6078,0.6234,0.6324,0.5265
"1379",0.568,0.5116,0.5817,0.4864,0.525,0.6457,0.6752,0.6701,0.6235,0.6663,0.5869,0.554,0.5584,0.5485,0.5569,0.5024,0.605,0.5565,0.5744,0.547,0.5777,0.6839,0.6236,0.6293,0.609
"1380",0.608,0.5294,0.5361,0.5584,0.6695,0.6132,0.6501,0.6469,0.629,0.6252,0.4722,0.542,0.479,0.455,0.4921,0.6132,0.641,0.541,0.5464,0.622,0.6531,0.6362,0.5656,0.6173,0.686
"1381",0.742,0.749,0.7717,0.8406,0.796,0.6036,0.6507,0.6705,0.648,0.6483,0.6901,0.7125,0.7366,0.7338,0.73,0.8093,0.8015,0.794,0.7418,0.818,0.7075,0.6839,0.629,0.6485,0.743
"1382",0.728,0.7576,0.7618,0.8392,0.7805,0.6072,0.6585,0.6045,0.6195,0.5834,0.5904,0.5425,0.5901,0.6194,0.6121,0.4698,0.4575,0.498,0.5232,0.4485,0.6476,0.5438,0.5845,0.6612,0.5
"1383",0.38,0.3988,0.4524,0.4798,0.355,0.5189,0.4921,0.5493,0.4855,0.5116,0.5077,0.5125,0.5125,0.5488,0.5336,0.4881,0.511,0.5375,0.5398,0.4855,0.5613,0.6184,0.637,0.597,0.668
"1384",0.6465,0.6076,0.6408,0.6066,0.613,0.647,0.6738,0.6866,0.6405,0.663,0.5565,0.5915,0.5951,0.5781,0.5906,0.37,0.403,0.3735,0.4066,0.351,0.5098,0.6328,0.5768,0.506,0.594
"1385",0.5025,0.5478,0.5079,0.5048,0.504,0.6098,0.5778,0.5814,0.568,0.6373,0.6901,0.7125,0.7366,0.7338,0.73,0.6011,0.5285,0.597,0.6148,0.635,0.7057,0.6692,0.6215,0.6272,0.7365
"1386",0.624,0.544,0.5582,0.5726,0.538,0.4887,0.4807,0.4921,0.4725,0.4613,0.4599,0.382,0.3426,0.3783,0.4227,0.4416,0.5145,0.413,0.4856,0.4865,0.4769,0.5042,0.4971,0.4619,0.5995
"1387",0.5905,0.5116,0.4868,0.5064,0.656,0.4623,0.4676,0.4848,0.503,0.5314,0.55,0.5345,0.5559,0.5935,0.5945,0.5675,0.512,0.538,0.6464,0.5005,0.6135,0.5988,0.5877,0.5328,0.65
"1388",0.5585,0.5184,0.4891,0.5384,0.6135,0.4573,0.4701,0.4618,0.4665,0.5003,0.4562,0.4525,0.4555,0.4962,0.5024,0.4673,0.4635,0.404,0.5388,0.448,0.5312,0.5344,0.5534,0.4786,0.508
"1389",0.624,0.544,0.5582,0.5726,0.538,0.5229,0.4762,0.51,0.513,0.5185,0.5935,0.6075,0.6945,0.5826,0.5861,0.5743,0.6275,0.5195,0.5546,0.571,0.5276,0.6294,0.5364,0.6713,0.5925
"1390",0.616,0.5354,0.5621,0.5926,0.5425,0.5136,0.5125,0.601,0.5935,0.5325,0.5197,0.504,0.5322,0.5619,0.5511,0.4315,0.489,0.4425,0.5222,0.417,0.5381,0.5671,0.558,0.4956,0.614
"1391",0.462,0.5338,0.5795,0.6038,0.555,0.5332,0.5222,0.5586,0.554,0.5449,0.4044,0.3915,0.3843,0.4788,0.4749,0.5517,0.6505,0.5755,0.6064,0.642,0.4075,0.5221,0.4382,0.4755,0.503
"1392",0.458,0.5338,0.5723,0.5774,0.5485,0.4518,0.4544,0.5074,0.5285,0.4275,0.3952,0.4455,0.4746,0.4616,0.4983,0.5406,0.6305,0.588,0.5822,0.637,0.634,0.6352,0.6338,0.6402,0.5785
"1393",0.7055,0.657,0.7084,0.6808,0.656,0.3973,0.387,0.4486,0.4975,0.4397,0.508,0.5105,0.4935,0.5951,0.5174,0.4752,0.479,0.42,0.4806,0.3975,0.5834,0.638,0.594,0.5688,0.6495
"1394",0.479,0.4984,0.5281,0.5422,0.473,0.5978,0.5896,0.6171,0.5845,0.5918,0.5298,0.55,0.5378,0.5339,0.5056,0.624,0.6415,0.68,0.6334,0.66,0.4682,0.3745,0.418,0.5197,0.532
"1395",0.4945,0.4632,0.5066,0.524,0.463,0.5388,0.5473,0.5115,0.53,0.5522,0.5967,0.576,0.5991,0.6704,0.6239,0.7752,0.8075,0.7935,0.7136,0.82,0.4673,0.3839,0.4133,0.5355,0.489
"1396",0.671,0.5624,0.5816,0.5952,0.651,0.6283,0.6035,0.6484,0.6165,0.5763,0.5795,0.5455,0.5206,0.626,0.5781,0.5229,0.525,0.427,0.5894,0.5455,0.4203,0.5096,0.6223,0.5426,0.49
"1397",0.5705,0.5724,0.551,0.6342,0.5965,0.6052,0.5969,0.6335,0.641,0.5746,0.5784,0.5965,0.6456,0.6545,0.5878,0.634,0.627,0.6215,0.661,0.641,0.6234,0.5777,0.5985,0.6161,0.5495
"1398",0.644,0.5564,0.5648,0.5388,0.593,0.54,0.5037,0.6033,0.5735,0.5316,0.5873,0.5835,0.6307,0.6528,0.6273,0.6052,0.5225,0.581,0.6436,0.6065,0.473,0.553,0.6118,0.5747,0.5845
"1399",0.722,0.6888,0.7309,0.6756,0.6775,0.6616,0.5797,0.6658,0.664,0.6033,0.6683,0.681,0.7394,0.7296,0.7072,0.4337,0.5905,0.501,0.5152,0.4825,0.6187,0.5831,0.596,0.6173,0.5475
"1400",0.51,0.472,0.5501,0.4956,0.439,0.5342,0.6003,0.5202,0.5195,0.5046,0.5551,0.534,0.5523,0.5627,0.5493,0.6793,0.5705,0.69,0.7332,0.7175,0.4833,0.4965,0.5098,0.5961,0.562
"1401",0.702,0.6928,0.7003,0.682,0.652,0.5649,0.6085,0.5432,0.518,0.5404,0.54,0.51,0.5556,0.5527,0.5523,0.4803,0.527,0.501,0.4606,0.37,0.4582,0.5254,0.6001,0.5653,0.518
"1402",0.4775,0.4644,0.4261,0.414,0.4605,0.6057,0.5683,0.5929,0.6175,0.4983,0.46,0.4675,0.4593,0.5323,0.4979,0.4117,0.434,0.4325,0.4508,0.4015,0.4349,0.5815,0.4869,0.5189,0.5615
